Condition1_PosN,0.0
BldgType_TwnhsE,0.0
Electrical_Mix,0.0
GarageScore-2,-0.0
Exterior1st_AsbShng,-0.0
2ndFlrSF,-0.0
Exterior1st_ImStucc,0.0
GarageCars-2,0.0
GarageCars-3,0.0
GarageCars-Sq,-0.0
TotalBath-2,0.0
TotalBath-3,-0.0
TotalBath-Sq,0.0
Condition1_RRNe,-0.0
Exterior1st_CemntBd,0.0
KitchenQual-2,-0.0
KitchenQual-3,-0.0
Exterior1st_CBlock,-0.0
KitchenQual-Sq,0.0
Exterior1st_BrkComm,-0.0
Exterior1st_AsphShn,-0.0
Condition1_RRAn,0.0
AllSF-3,3.426736687626708e-07
3SsnPorch,0.00013618548750477514
MasVnrArea,0.00023968389497367053
LandSlope,0.00034669191887692875
LotFrontage,0.0007210706532744208
BsmtFinType1,0.00083528010830684
SimplFunctional,0.0009910867224836892
TotRmsAbvGrd,0.0012296817241223238
AllSF,0.0013183342924307452
AllPorchSF,0.0017500370022700618
MSSubClass_SC20,0.0019413906020593417
BsmtFullBath,0.002753048488702116
PavedDrive,0.0029182968271327632
MoSold_Jul,0.003024585328454872
GarageFinish_Fin,0.0031458863282453377
EnclosedPorch,0.0032503689312490197
Neighborhood_Somerst,0.003533802477057287
ExterGrade,0.0036011091449948246
AllSF-2,0.00366853908578409
YrSold,0.003683000225111392
SimplFireplaceScore,0.003696065636504724
MoSold_Jun,0.0038758849537067
GarageGrade,0.004359139546464622
SimplBsmtFinType1,0.004457372350393429
SimplPoolQC,0.005269777198596324
GarageType_Detchd,0.005548912577402219
BsmtQual,0.005943386365270316
LotConfig_Corner,0.005963440859768431
RoofStyle_Hip,0.00599501496351633
1stFlrSF,0.0064315769060547335
OverallCond,0.0070629868343688946
HalfBath,0.007637226047043543
Neighborhood_ClearCr,0.00794767145797436
BldgType_1Fam,0.008323331127726933
WoodDeckSF,0.008918268024449774
ScreenPorch,0.010344884339165904
BsmtExposure,0.011095179930964722
Fireplaces,0.011736473282617652
MoSold_May,0.011989276865084702
SimplOverallCond,0.012445778198776628
HeatingQC,0.013233456714256287
BoughtOffPlan,0.013523072804075484
GarageCars,0.014973312290466867
MasVnrType_Stone,0.015639255765939296
Foundation_PConc,0.016322818033417494
Exterior1st_MetalSd,0.017280435726806924
GarageScore,0.01792190755219564
BsmtFinSF1,0.020682193514805193
TotalBath,0.0211090916187529
Functional,0.02129076535676747
LotConfig_CulDSac,0.026418441043551785
MSZoning_FV,0.026495449902331825
SaleCondition_Normal,0.028925098097802006
Neighborhood_NoRidge,0.02894853136656472
KitchenQual,0.029336666487215838
OverallQual,0.03146586213213861
Neighborhood_NridgHt,0.03556105306793626
Condition1_Norm,0.039912439960112574
LotArea,0.04214699141680306
OverallGrade,0.04526996567850309
Neighborhood_BrkSide,0.053009434731091445
GrLivArea-Sq,0.056150364007521665
Exterior1st_BrkFace,0.05794956230477328
Neighborhood_StoneBr,0.08240972445023961
Neighborhood_Crawfor,0.09951842025388595
AllSF-Sq,0.10644753296046633
